Date,Time,Age,Gender,NexusMember,NexusNumber,Outlet_Name,Address,InvoiceNumber,Item_Code,Item_Description,Department,Item_Category,Quantity,Unit_Price,Discount,TotalValue,Payment_Method,Loyalty_Points_Earned,Profit
2025-02-03,04:47:54,26,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121223,44,Green Chillies 100g,Grocery,Vegetables,1,34.0,5,32.3,Mobile Payment,0,6.28
2024-12-17,21:22:40,36,Male,Yes,146705.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121224,27,KNORR SEASONING CUBE 15*20G,Grocery,Seasoning & Coconut Cream,3,50.0,5,142.5,Cash,0,45.12
2024-09-26,13:06:39,19,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121225,6,Big Onion 500g,Grocery,Vegetables,3,115.0,15,293.25,Mobile Payment,0,100.36
2025-06-18,03:40:32,54,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121226,27,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,3,220.0,0,660.0,Cash,5,103.62
2025-06-20,18:30:09,25,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121227,13,MANGO - K/C,Fruits,Inorganic,2,129.0,10,232.2,Card,0,73.72
2025-02-09,10:36:51,45,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121228,11,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,1,120.0,0,120.0,Card,0,39.36
2025-04-14,05:32:54,25,Male,Yes,100330.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121229,20,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,2,375.0,15,637.5,Cash,4,192.52
2025-05-22,23:46:36,44,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121230,6,Garlic 250g,Grocery,Vegetables,1,230.0,10,207.0,Cash,0,54.09
2025-02-07,23:18:23,34,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121231,39,Anchor Full Cream Milk Powder 400g,Beverages,Milk Powder,3,1200.0,5,3420.0,Card,1,1161.95
2024-12-28,03:20:52,22,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121232,22,RICHLIFE CHOCOLATE FLY MILK 180ML,Beverages,RTD Beverages,1,140.0,10,126.0,Card,0,25.59
2025-01-28,18:57:26,54,Female,Yes,661204.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121233,13,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,1,1225.0,15,1041.25,Card,11,287.88
2025-05-30,23:36:29,32,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121234,12,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,2,775.0,5,1472.5,Cash,8,485.63
2025-07-13,11:42:39,43,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121235,31,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,1,320.0,5,304.0,Cash,0,105.68
2024-09-28,17:38:22,25,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121236,39,MANGO - K/C,Fruits,Inorganic,4,129.0,5,490.2,Cash,0,104.85
2025-07-15,11:35:33,33,Female,Yes,152315.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121237,44,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,1,1225.0,10,1102.5,Card,6,291.68
2024-10-24,06:26:35,26,Male,Yes,794430.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121238,15,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,4,835.0,10,3006.0,Mobile Payment,19,803.85
2024-08-13,07:47:50,35,Female,Yes,582403.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121239,21,CLOGARD TOOTH PASTE 200G,Household,Oral Care,2,195.0,10,351.0,Cash,0,115.59
2024-10-26,13:33:42,38,Female,Yes,656021.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121240,28,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,4,750.0,10,2700.0,Cash,11,467.2
2024-10-04,09:23:33,55,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121241,11,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,3,412.0,0,1236.0,Cash,3,218.51
2025-01-29,13:30:34,59,Male,Yes,543981.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121242,22,MILO PACKET 600G,Beverages,Malt Drink,2,645.0,0,1290.0,Card,3,418.85
2025-01-03,18:08:43,54,Male,Yes,188682.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121243,7,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,1,375.0,0,375.0,Cash,0,60.26
2025-05-06,21:46:18,19,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121244,42,Goldi Jumbo Chicken Sausages 330g,Frozen Food,Sausages,3,468.0,0,1404.0,Card,15,239.75
2025-04-29,02:37:06,56,Male,Yes,369260.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121245,2,CLOGARD TOOTHPASTE 120G,Household,Oral Care,1,248.0,10,223.2,Cash,0,73.83
2024-11-11,03:00:31,58,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121246,45,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,1,835.0,15,709.75,Card,1,191.66
2025-05-15,09:47:15,56,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121247,12,VIM DISHWASH LIQUID LIME 500ML,Household,Cleaning Consumables,1,250.0,15,212.5,Card,0,73.67
2024-09-21,05:24:50,58,Male,Yes,501370.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121248,10,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,2,320.0,10,576.0,Cash,15,89.25
2025-03-18,04:53:00,37,Female,Yes,886550.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121249,22,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,2,320.0,15,544.0,Cash,20,178.55
2025-05-27,00:45:53,24,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121250,36,Astra Fat Spread 1kg,Grocery,Dairy & Spreads,2,1360.0,10,2448.0,Cash,11,418.85
2025-06-02,19:26:20,48,Female,Yes,421184.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121251,30,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,1,750.0,0,750.0,Card,1,143.19
2025-05-12,05:51:21,18,Female,Yes,767473.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121252,9,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,2,1230.0,15,2091.0,Cash,14,367.46
2025-01-15,18:49:02,48,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121253,20,Tiara Chocolate Layer Cake 310g,Bakery,Cakes,1,522.0,10,469.8,Cash,0,151.64
2025-04-19,02:47:53,55,Male,Yes,271205.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121254,46,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Household,Baby Needs,3,530.0,10,1431.0,Cash,18,242.44
2024-12-22,21:27:35,19,Male,Yes,697220.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121255,11,Goldi Jumbo Chicken Sausages 330g,Frozen Food,Sausages,2,468.0,5,889.2,Mobile Payment,7,219.5
2025-06-11,21:48:54,31,Male,Yes,978211.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121256,21,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,2,1225.0,5,2327.5,Cash,6,493.03
2024-08-14,15:33:27,33,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121257,35,NESCAFE ICE COLD COFFEE 180ML,Beverages,RTD Beverages,3,160.0,5,456.0,Mobile Payment,0,144.6
2025-05-14,18:33:16,47,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121258,38,TOP CRUST BREAD,Bakery,Production Bakery,2,69.0,0,138.0,Cash,0,29.89
2025-02-14,06:35:23,23,Female,Yes,464580.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121259,6,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,4,220.0,0,880.0,Mobile Payment,6,211.07
2025-01-26,02:14:07,27,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121260,8,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,4,320.0,15,1088.0,Mobile Payment,6,315.75
2024-08-22,04:19:41,51,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121261,39,Astra Fat Spread 1kg,Grocery,Dairy & Spreads,1,1360.0,10,1224.0,Cash,20,263.28
2024-11-19,15:55:15,57,Female,Yes,551707.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121262,40,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,3,220.0,5,627.0,Card,18,218.5
2024-12-26,15:29:41,31,Male,Yes,386026.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121263,30,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,3,412.0,10,1112.4,Card,10,386.23
2025-03-18,06:30:25,24,Female,Yes,848038.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121264,39,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,4,375.0,10,1350.0,Card,5,260.76
2025-03-24,09:19:38,38,Male,Yes,837648.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121265,21,KNORR SEASONING CUBE 15*20G,Grocery,Seasoning & Coconut Cream,2,50.0,0,100.0,Mobile Payment,0,20.87
2024-10-03,01:32:56,20,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121266,32,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,1,120.0,10,108.0,Mobile Payment,0,32.1
2024-08-12,12:48:34,21,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121267,50,MANGO - K/C,Fruits,Inorganic,4,129.0,5,490.2,Mobile Payment,0,122.06
2024-08-28,00:40:24,47,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121268,39,RICE SUPIRI KEERI SAMBA BULK KG,Grocery,Pulses,4,291.0,0,1164.0,Card,16,251.15
2024-11-29,07:08:55,56,Male,Yes,171865.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121269,22,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,1,220.0,0,220.0,Mobile Payment,0,74.62
2024-11-15,21:26:00,28,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121270,41,Little Lion Soft Log Coffee Flavoured 200g,Bakery,Cakes,1,390.0,5,370.5,Mobile Payment,0,57.06
2024-08-07,04:58:15,53,Female,Yes,249519.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121271,19,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,4,1230.0,0,4920.0,Cash,8,1332.61
2024-09-18,00:13:42,20,Male,Yes,354585.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121272,23,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,2,835.0,10,1503.0,Cash,2,497.73
2025-01-04,18:37:38,57,Male,Yes,789477.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121273,28,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,3,120.0,15,306.0,Mobile Payment,0,86.42
2024-10-16,02:51:00,38,Female,Yes,472774.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121274,17,Cabbage 500g,Grocery,Vegetables,4,160.0,15,544.0,Mobile Payment,2,89.31
2025-01-19,14:06:51,51,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121275,8,Little Lion Soft Log Coffee Flavoured 200g,Bakery,Cakes,2,390.0,5,741.0,Card,4,198.54
2025-05-02,07:50:39,18,Female,Yes,684673.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121276,21,CLOGARD TOOTH PASTE 200G,Household,Oral Care,3,195.0,10,526.5,Card,5,144.83
2025-07-06,02:29:11,36,Male,Yes,573886.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121277,9,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,2,1225.0,10,2205.0,Mobile Payment,18,422.39
2024-10-26,10:34:55,37,Female,Yes,394185.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121278,40,MILO PACKET 600G,Beverages,Malt Drink,2,645.0,15,1096.5,Cash,7,234.08
2025-04-23,23:01:18,56,Female,Yes,920608.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121279,45,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,2,320.0,10,576.0,Mobile Payment,10,182.46
2024-11-10,04:06:53,42,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121280,29,VELVET HAND WASH REFILL ROSE 200ML,Household,Hand & Body Care,3,175.0,5,498.75,Card,0,129.84
2024-12-03,07:28:30,32,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121281,22,Goldi Jumbo Chicken Sausages 330g,Frozen Food,Sausages,2,468.0,5,889.2,Card,10,262.19
2024-12-22,21:35:51,31,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121282,18,MANGO - K/C,Fruits,Inorganic,4,129.0,0,516.0,Cash,15,134.92
2025-07-29,14:07:08,48,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121283,8,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,2,1230.0,5,2337.0,Mobile Payment,14,781.02
2024-09-12,03:48:31,48,Male,Yes,374086.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121284,37,Bairaha Chicken Sausages 500g,Frozen Food,Sausages,3,950.0,0,2850.0,Mobile Payment,15,943.27
2024-12-15,17:11:44,58,Female,Yes,632568.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121285,15,MYSOORE DHAL BULK KG,Grocery,Pulses,2,265.0,5,503.5,Mobile Payment,13,113.98
2025-04-19,02:46:24,53,Male,Yes,810216.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121286,5,CLOGARD TOOTHPASTE 120G,Household,Oral Care,3,248.0,15,632.4,Card,14,188.18
2024-09-28,15:18:10,25,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121287,48,Delmege Chicken Flavoured Soya Meat 90g,Grocery,Soya Products,1,170.0,10,153.0,Card,0,50.6
2024-09-18,08:06:13,45,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121288,44,MILO PACKET 600G,Beverages,Malt Drink,2,645.0,5,1225.5,Mobile Payment,16,302.89
2025-02-22,20:55:01,59,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121289,17,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,4,375.0,15,1275.0,Card,17,442.42
2024-08-23,11:04:33,21,Female,Yes,689447.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121290,10,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,4,320.0,10,1152.0,Cash,1,321.89
2025-06-09,05:05:43,20,Female,Yes,754509.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121291,16,RICE SUPIRI KEERI SAMBA BULK KG,Grocery,Pulses,2,291.0,0,582.0,Card,16,130.9
2024-08-07,11:24:53,48,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121292,44,VELVET HAND WASH REFILL ROSE 200ML,Household,Hand & Body Care,4,175.0,5,665.0,Card,12,102.87
2024-08-07,09:46:12,38,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121293,35,CLOGARD TOOTH PASTE 200G,Household,Oral Care,4,195.0,15,663.0,Mobile Payment,12,195.82
2025-07-23,19:49:39,22,Male,Yes,318981.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121294,37,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,1,320.0,15,272.0,Card,0,61.81
2024-08-29,11:10:37,56,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121295,40,MILO PACKET 600G,Beverages,Malt Drink,3,645.0,5,1838.25,Cash,6,625.7
2024-12-02,08:33:45,53,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121296,1,TOP CRUST BREAD,Bakery,Production Bakery,1,69.0,10,62.1,Cash,0,19.97
2024-09-17,11:02:18,37,Male,Yes,172980.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121297,44,Astra Fat Spread 1kg,Grocery,Dairy & Spreads,3,1360.0,5,3876.0,Cash,11,1267.25
2025-01-29,08:15:40,24,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121298,21,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,4,412.0,5,1565.6,Card,7,540.35
2025-04-19,20:39:35,37,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121299,44,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,2,750.0,10,1350.0,Card,8,348.52
2024-08-15,13:40:07,56,Male,Yes,351683.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121300,4,MILO PACKET 600G,Beverages,Malt Drink,2,645.0,10,1161.0,Card,1,237.78
2025-04-30,02:45:33,32,Female,Yes,138141.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121301,11,RICE SUPIRI KEERI SAMBA BULK KG,Grocery,Pulses,1,291.0,0,291.0,Cash,0,78.47
2024-12-11,16:41:34,37,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121302,47,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,2,320.0,15,544.0,Mobile Payment,3,144.24
2024-08-02,00:38:01,29,Female,Yes,365618.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121303,6,Green Chillies 100g,Grocery,Vegetables,1,34.0,10,30.6,Cash,0,5.4
2025-04-05,05:13:38,44,Female,Yes,300340.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121304,23,CLOGARD TOOTH PASTE 200G,Household,Oral Care,4,195.0,5,741.0,Mobile Payment,20,119.75
2025-02-08,05:13:19,31,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121305,15,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,1,320.0,10,288.0,Cash,0,64.52
2025-01-25,03:25:08,25,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121306,47,SUNQUICK B/CURRENT STD 330ML,Beverages,Concentrated Fruit Drinks,1,490.0,10,441.0,Mobile Payment,0,134.25
2025-07-29,09:47:12,46,Male,Yes,410947.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121307,45,TOP CRUST BREAD,Bakery,Production Bakery,1,69.0,5,65.55,Mobile Payment,0,11.35
2025-02-14,08:54:08,53,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121308,5,CLOGARD TOOTH PASTE 200G,Household,Oral Care,3,195.0,5,555.75,Mobile Payment,20,110.56
2025-04-25,18:52:18,37,Male,Yes,510542.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121309,26,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,4,412.0,15,1400.8,Cash,14,224.95
2024-10-21,18:17:18,47,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121310,44,SUNQUICK B/CURRENT STD 330ML,Beverages,Concentrated Fruit Drinks,1,490.0,5,465.5,Mobile Payment,0,77.45
2025-03-10,02:11:17,56,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121311,26,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,4,775.0,10,2790.0,Cash,9,729.22
2025-05-08,00:25:19,51,Female,Yes,574916.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121312,22,CIC BASMATHI RICE BULK,Grocery,Pulses,2,698.0,10,1256.4,Card,2,329.12
2024-08-19,17:44:11,50,Male,Yes,213914.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121313,18,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,1,1225.0,15,1041.25,Mobile Payment,16,300.01
2025-02-04,00:50:50,56,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121314,17,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,4,220.0,0,880.0,Mobile Payment,19,301.26
2025-05-17,15:34:58,31,Male,Yes,259834.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121315,41,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,1,835.0,5,793.25,Card,1,152.64
2025-02-23,22:20:42,25,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121316,1,MANGO - K/C,Fruits,Inorganic,2,129.0,15,219.3,Mobile Payment,0,33.72
2024-12-16,21:26:27,42,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121317,39,RICHLIFE CHOCOLATE FLY MILK 180ML,Beverages,RTD Beverages,2,140.0,0,280.0,Cash,0,90.47
2025-01-25,05:25:48,39,Male,Yes,879500.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121318,18,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,4,320.0,5,1216.0,Card,15,295.25
2024-09-26,18:12:53,26,Male,Yes,286988.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121319,39,CLOGARD TOOTH PASTE 200G,Household,Oral Care,2,195.0,5,370.5,Card,0,104.96
2024-08-07,23:18:32,24,Male,Yes,889321.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121320,3,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,4,1225.0,10,4410.0,Card,9,1337.53
2024-11-11,19:54:20,21,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121321,10,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Household,Baby Needs,2,530.0,0,1060.0,Card,2,259.19
2024-10-04,07:55:31,55,Male,Yes,132817.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121322,23,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,4,375.0,15,1275.0,Cash,3,208.18
2024-08-06,17:56:27,31,Male,Yes,177332.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121323,34,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,1,320.0,0,320.0,Card,0,71.85
2025-01-18,07:01:40,23,Female,Yes,391748.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121324,17,Little Lion Soft Log Coffee Flavoured 200g,Bakery,Cakes,3,390.0,15,994.5,Mobile Payment,18,311.57
2025-02-23,06:47:58,41,Female,Yes,901451.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121325,5,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,4,375.0,0,1500.0,Card,17,365.45
2025-06-10,17:00:37,41,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121326,46,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,3,775.0,10,2092.5,Cash,4,647.51
2025-05-19,13:40:35,59,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121327,23,MYSOORE DHAL BULK KG,Grocery,Pulses,2,265.0,0,530.0,Mobile Payment,5,109.24
2025-06-03,16:38:27,32,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121328,31,SUNQUICK B/CURRENT STD 330ML,Beverages,Concentrated Fruit Drinks,4,490.0,5,1862.0,Mobile Payment,3,451.8
2025-03-02,09:10:58,21,Female,Yes,889328.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121329,8,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,2,1230.0,5,2337.0,Card,1,490.72
2025-03-24,16:09:01,44,Male,Yes,376127.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",121330,37,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,4,552.5,0,2210.0,Cash,6,619.47
2025-02-03,13:56:31,30,Male,Yes,604427.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121331,34,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,1,775.0,5,736.25,Card,3,172.34
2025-07-27,07:19:35,52,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121332,15,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,3,320.0,15,816.0,Card,7,276.13
2025-07-27,13:48:26,57,Male,Yes,322752.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121333,13,Green Chillies 100g,Grocery,Vegetables,4,34.0,0,136.0,Card,0,22.64
2025-06-26,09:29:18,57,Female,Yes,946692.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",121334,49,CLOGARD TOOTH PASTE 200G,Household,Oral Care,2,195.0,5,370.5,Cash,0,64.36
2025-05-10,01:03:56,21,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",121335,21,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,4,412.0,0,1648.0,Card,9,471.0
2024-09-27,17:22:36,28,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121336,6,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,4,220.0,5,836.0,Mobile Payment,8,175.21
2025-04-10,04:10:34,39,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",121337,11,TOP CRUST BREAD,Bakery,Production Bakery,2,69.0,15,117.3,Mobile Payment,0,25.13
